300037699,Acxiom US Business > Likely Banking > Credit Card Holder > MasterCard Small Business Card,Acxiom US,Ranks the likelihood for a consumer to have and/or use an MasterCard Business Card.
300038499,Acxiom US Business > Likely Banking > Credit Card Holder > Visa Small Business Card,Acxiom US,Ranks the likelihood for a consumer to have and/or use an Visa Business card.
14016,Acxiom US Business > Likely Banking > Credit Card Payment Method,Acxiom US,
300036199,Acxiom US Business > Likely Banking > Credit Card Payment Method > American Express Open Small Business Card Last 12 Months,Acxiom US,Ranks the likelihood of a consumer household to shop with an American Express OPEN small business card within the last 12 months.
300032299,Acxiom US Business > Likely Banking > Credit Card Payment Method > American Express Small Business Card Last 12 Months,Acxiom US,Propensity of someone in the households likelihood to have shopped with an American Express small business card within the last 12 months.
300037799,Acxiom US Business > Likely Banking > Credit Card Payment Method > MasterCard Small Business Card Last 12 Months,Acxiom US,Ranks the likelihood of a consumer household to shop with a MasterCard Business Card within the last 12 months.
300038599,Acxiom US Business > Likely Banking > Credit Card Payment Method > Visa Small Business Card Last 12 Months,Acxiom US,Ranks the likelihood of a consumer household to shop with a Visa Business card within the last 12 months.
14017,Acxiom US Business > Likely Banking > Credit Card Usage,Acxiom US, 
300034299,Acxiom US Business > Likely Banking > Credit Card Usage > Shop with Credit Cards for Business Purposes  (Financial),Acxiom US,Propensity of someone in the households likelihood to shop with credit cards for business purposes. 
14018,Acxiom US Business > Likely Banking and Real Estate,Acxiom US, 
14019,Acxiom US Business > Likely Banking and Real Estate > Credit Card Holder,Acxiom US, 
300529399,Acxiom US Business > Likely Banking and Real Estate > Credit Card Holder > MasterCard Small Business Card (Financial),Acxiom US,Propensity of someone in the households likelihood to have and/or use an MasterCard Business Card.
300529499,Acxiom US Business > Likely Banking and Real Estate > Credit Card Holder > Visa Small Business Card (Financial),Acxiom US,Propensity of someone in the households likelihood to have and/or use an Visa Business card.
14020,Acxiom US Business > Likely Delivery Services,Acxiom US, 
14021,Acxiom US Business > Likely Delivery Services > Overnight Packages/Letter,Acxiom US, 
300063799,Acxiom US Business > Likely Delivery Services > Overnight Packages/Letter > Federal Express for Business Use,Acxiom US,Propensity of someone in the households likelihood to use Federal Express for business use.
300064399,Acxiom US Business > Likely Delivery Services > Overnight Packages/Letter > Other Carrier for Business Use,Acxiom US,Propensity of someone in the households likelihood to use another carrier for business use.
300063999,Acxiom US Business > Likely Delivery Services > Overnight Packages/Letter > UPS for Business Use,Acxiom US,Propensity of someone in the households likelihood to use UPS for business use.
300064199,Acxiom US Business > Likely Delivery Services > Overnight Packages/Letter > USPS for Business Use,Acxiom US,Propensity of someone in the households likelihood to use USPS for business use.
300063599,Acxiom US Business > Likely Delivery Services > Overnight Packages/Letter > DHL for Business,Acxiom US,Propensity of someone in the households likelihood to use DHL for business use.
14022,Acxiom US Business > Likely Employ,Acxiom US,
300439599,Acxiom US Business > Likely Employ > Architect,Acxiom US,This element ranks the likelihood that someone in the household plans to employ an architect in the next twelve months.
300439699,Acxiom US Business > Likely Employ > Interior Designer/Decorator,Acxiom US,This element ranks the likelihood that someone in the household plans to employ an interior designer or decorator in the next twelve months.
14023,Acxiom US Business > Likely In Market Timing,Acxiom US,Household specific information about the likelihood of changing ownership of a business
300440499,Acxiom US Business > Likely In Market Timing > Sell a Business,Acxiom US,This element ranks the likelihood that someone in the household plans to sell a business in the next twelve months.
10701,Acxiom US Business > Likely Insurance,Acxiom US,Household information about Likely Business Insurance Choices
300124899,Acxiom US Business > Likely Insurance > Business Insurance,Acxiom US,Propensity ranking to determine the likelihood of obtaining business insurance.
300113699,Acxiom US Business > Likely Insurance > Property or Group Insurance for Business Use,Acxiom US,Propensity ranking designed to identify businesses who may have purchased property or group insurance.
14024,Acxiom US Business > Likely Purchase,Acxiom US,
300072399,Acxiom US Business > Likely Purchase > Advertising Services,Acxiom US,A propensity ranking model designed to identify businesses that may have purchased advertising.
300071799,Acxiom US Business > Likely Purchase > Banking Services,Acxiom US,Propensity of someone in the households likelihood to purchase banking services for business use.
300071899,Acxiom US Business > Likely Purchase > Corporate Employee Funds,Acxiom US,A propensity ranking model designed to identify businesses that may have purchased corporate employee funds.
300072099,Acxiom US Business > Likely Purchase > Convention and Meeting Sites,Acxiom US,A propensity ranking model designed to identify businesses that may have purchased meeting sites for business.
300072299,Acxiom US Business > Likely Purchase > Freight and Express Services,Acxiom US,A propensity ranking model designed to identify businesses that may have purchased freight and express services.
300074499,Acxiom US Business > Likely Purchase > Heavy Machinery and Equipment,Acxiom US,A propensity ranking model designed to identify businesses that have may have purchased heavy machinery or equipment.
300072499,Acxiom US Business > Likely Purchase > Office Furniture or Furnishings,Acxiom US,A propensity ranking model designed to identify businesses that may have purchased office furniture or furnishings.
300072599,Acxiom US Business > Likely Purchase > Office Supplies,Acxiom US,A propensity ranking model designed to identify businesses that may have purchased office supplies.
300074199,"Acxiom US Business > Likely Purchase > Operating Supplies Such as Lubricants, Adhesives and Fuels",Acxiom US,A propensity ranking model designed to identify businesses that may have purchased operating supplies such as lubricants adhesives and fuels.
300073899,Acxiom US Business > Likely Purchase > Paints and Industrial Finishes,Acxiom US,A propensity ranking model designed to identify businesses that may have purchased paint and industrial finishes.
300071999,Acxiom US Business > Likely Purchase > Real Estate and Plant Site Locations,Acxiom US,A propensity ranking model designed to identify businesses that may have purchased real estate or plant site locations.
300073399,Acxiom US Business > Likely Purchase > Security Systems,Acxiom US,A propensity ranking model designed to identify businesses that may have purchased security systems.
300072699,Acxiom US Business > Likely Purchase > Telephone or Communication Equipment or Services,Acxiom US,A propensity ranking model designed to identify businesses that may have purchased telephones or telecommunications equipment and services.
300072199,Acxiom US Business > Likely Purchase > Travel Arrangements,Acxiom US,A propensity ranking model designed to identify businesses that may have purchased travel arrangements.
300072799,Acxiom US Business > Likely Purchase > Video Conferencing Equipment,Acxiom US,A propensity ranking model designed to identify businesses that may have purchased video conferencing equipment.
14025,Acxiom US Business > Likely Rent/Lease,Acxiom US,
300072999,Acxiom US Business > Likely Rent/Lease > Automobile,Acxiom US,A propensity ranking model designed to identify businesses that may have purchased rented or leased an automobile.
300072899,Acxiom US Business > Likely Rent/Lease > Truck,Acxiom US,A propensity ranking model designed to identify businesses that may have purchased leased or rented a truck.
10573,Acxiom US Charities and Causes,Acxiom US,Household specific information about charities and causes supported by the household
10575,Acxiom US Charities and Causes > Community Involvement - Causes Supported Financially,Acxiom US,Household specific information about charities and causes supported financially
10576,Acxiom US Charities and Causes > Community Involvement - Causes Supported Financially > Animal Welfare,Acxiom US,Propensity that someone in household support animal welfare causes financially.
10577,Acxiom US Charities and Causes > Community Involvement - Causes Supported Financially > Arts or Cultural Causes,Acxiom US,Propensity that someone in household support arts or cultural causes financially.
10578,Acxiom US Charities and Causes > Community Involvement - Causes Supported Financially > Charitable Causes,Acxiom US,Propensity that someone in household support various charitable causes financially.
10579,Acxiom US Charities and Causes > Community Involvement - Causes Supported Financially > Children's Interests,Acxiom US,Propensity that someone in household support various children's interest causes financially.
10580,Acxiom US Charities and Causes > Community Involvement - Causes Supported Financially > Environment or Wildlife Causes,Acxiom US,Propensity that someone in household support various environmental or wildlife causes financially.
10581,Acxiom US Charities and Causes > Community Involvement - Causes Supported Financially > Health Causes,Acxiom US,Propensity that someone in household support various health causes  financially.
10582,Acxiom US Charities and Causes > Community Involvement - Causes Supported Financially > International Aid,Acxiom US,Propensity that someone in household support various international aid causes financially.
10605,Acxiom US Charities and Causes > Community Involvement - Causes Supported Financially > Other Causes,Acxiom US,Propensity that someone in household support various other causes financially.
10584,Acxiom US Charities and Causes > Community Involvement - Causes Supported Financially > Political,Acxiom US,Propensity that someone in household support various political causes financially.
10585,Acxiom US Charities and Causes > Community Involvement - Causes Supported Financially > Political - Conservative Causes,Acxiom US,Propensity that someone in household support various Political - Conservative causes financially.
10586,Acxiom US Charities and Causes > Community Involvement - Causes Supported Financially > Political - Liberal Causes,Acxiom US,Propensity that someone in household support various Political - Liberal causes financially.
10587,Acxiom US Charities and Causes > Community Involvement - Causes Supported Financially > Religious Causes,Acxiom US,Propensity that someone in household support various Religious causes financially.
10588,Acxiom US Charities and Causes > Community Involvement - Causes Supported Financially > Veteran's Causes,Acxiom US,Propensity that someone in household support various Veterans causes financially.
399001200,Acxiom US Charities and Causes > Likely Contribution,Acxiom US,Household specific information about likelihood of donating to specific causes or charities and if they would donate via a credit card
300510199,Acxiom US Charities and Causes > Likely Contribution > $50 - $99 in Past 12 Months,Acxiom US,Propensity that someone in households likelihood to have contributed between $50 to $99 in the past year.
300510499,Acxiom US Charities and Causes > Likely Contribution > $500 or more,Acxiom US,Propensity that someone in households likelihood to have contributed between $50 to $99 in the past year.
300510099,Acxiom US Charities and Causes > Likely Contribution > < $50 in Past 12 Months,Acxiom US,Propensity that someone in households likelihood to have contributed between $50 to $99 in the past year.
300509499,Acxiom US Charities and Causes > Likely Contribution > Arts/Cultural Organization,Acxiom US,Propensity that someone in households likelihood to have contributed to an arts/cultural organization in the past year.
300509599,Acxiom US Charities and Causes > Likely Contribution > Educational Organization,Acxiom US,Propensity that someone in households likelihood to have contributed to an arts/cultural organization in the past year.
300509699,Acxiom US Charities and Causes > Likely Contribution > Environmental Organization,Acxiom US,Propensity that someone in households likelihood to have contributed to an environmental organization in the past year.
300510299,Acxiom US Charities and Causes > Likely Contribution > From $100 to $249,Acxiom US,Propensity that someone in households likelihood to have contributed between $100 to $249 in the past year.
300510399,Acxiom US Charities and Causes > Likely Contribution > From $250 to $499,Acxiom US,Propensity that someone in households likelihood to have contributed between $250 to $499 in the past year.
300509799,Acxiom US Charities and Causes > Likely Contribution > Health Organizations,Acxiom US,Propensity that someone in households likelihood to have contributed to a health organization in the past year.
300509199,Acxiom US Charities and Causes > Likely Contribution > National Broadcasting Service (PBS),Acxiom US,Propensity that someone in households likelihood to have contributed to National Broadcasting Service (PBS) in the past year.
300545699,Acxiom US Charities and Causes > Likely Contribution > National Public Radio (Financial),Acxiom US,Propensity ranking designed to identify consumers who likely contribute to National Public Radio.                            
300545499,Acxiom US Charities and Causes > Likely Contribution > Non-Religious Organization (Financial),Acxiom US,Propensity ranking designed to identify consumers who likely contribute to other non-religious organizations.                
300509099,Acxiom US Charities and Causes > Likely Contribution > Other Non-Religious Organization,Acxiom US,Propensity ranking designed to identify consumers who likely contribute to other non-religious organization in the past year.
300509899,Acxiom US Charities and Causes > Likely Contribution > Political Organization,Acxiom US,Propensity ranking designed to identify consumers who likely contribute to a political organization in the past year.        
300545799,Acxiom US Charities and Causes > Likely Contribution > Public Broadcasting Service (Financial),Acxiom US,Propensity ranking designed to identify consumers who likely contribute to Public Broadcasting Service.                      
300545599,Acxiom US Charities and Causes > Likely Contribution > Religious Organization (Financial),Acxiom US,Propensity ranking designed to identify consumers who likely contribute to religious organizations.                          
300509999,Acxiom US Charities and Causes > Likely Contribution > Social Services Organization,Acxiom US,Propensity ranking designed to identify consumers who likely contribute to a social services organization in the past year.  
399001300,Acxiom US Charities and Causes > Likely Contribution > Method,Acxiom US,Household specific information about likelihood of donating to causes or charities by credit card
300172499,Acxiom US Charities and Causes > Likely Contribution > Method > Rewards Card,Acxiom US,Propensity to likely personally make a charitable contribution with a rewards card.
300172599,Acxiom US Charities and Causes > Likely Contribution > Method > Rewards Card in the Last 12 Months,Acxiom US,Propensity to likely personally make a contribution to a charity using a rewards card within the last 12 months.
399001400,Acxiom US Charities and Causes > Likely Contribution > Organization,Acxiom US,
300171799,Acxiom US Charities and Causes > Likely Contribution > Organization > National Public Radio,Acxiom US,Propensity ranking designed to likely identify a consumer who is contributing to National Public Radio.
300171999,Acxiom US Charities and Causes > Likely Contribution > Organization > Non-Religious Organization,Acxiom US,Propensity ranking designed to likely identify a consumer who is contributing to other non-religious organizations.
300171699,Acxiom US Charities and Causes > Likely Contribution > Organization > Public Broadcasting Service,Acxiom US,Propensity ranking designed to likely identify a consumer who is contributing to Public Broadcasting Service.
300171899,Acxiom US Charities and Causes > Likely Contribution > Organization > Religious Organization,Acxiom US,Propensity ranking designed to likely identify a consumer who is contributing to religious organizations.
14029,Acxiom US Charities and Causes > Likely Contribution Method,Acxiom US,
300545899,Acxiom US Charities and Causes > Likely Contribution Method > Rewards Card in the Last 12 Months (Financial),Acxiom US,Propensity  for someone in household to likely personally make a contribution to a charity using a rewards card within the last 12 months.
14030,Acxiom US Charities and Causes > Likely Member,Acxiom US, 
300545999,Acxiom US Charities and Causes > Likely Member > Charitable Organizations,Acxiom US,Propensity ranking designed to likely identify someone in the households who are members of a charitable organization.
399001500,Acxiom US Charities and Causes > Likely Participation,Acxiom US,Specific information about likelihood of participating in charities or causes by type 
300172099,Acxiom US Charities and Causes > Likely Participation > Any Group That Tries to Influence Public Policy or Government,Acxiom US,Propensity ranking designed to likely identify consumers who have been an active member of any group that tries to influence public policy or government.
300171599,Acxiom US Charities and Causes > Likely Participation > Charitable Organizations,Acxiom US,Propensity ranking designed to likely identify consumers who are members of a charitable organization.
300172199,Acxiom US Charities and Causes > Likely Participation > Environmental Groups or Causes,Acxiom US,Propensity ranking designed to likely identify consumers who have participated in environmental groups or causes.
300172299,Acxiom US Charities and Causes > Likely Participation > Fund Raising Activities,Acxiom US,Propensity ranking designed to likely identify consumers who have engaged in fund raising.
300546099,Acxiom US Charities and Causes > Likely Participation > Fund Raising Activities (Financial),Acxiom US,Propensity ranking designed to likely identify people who have engaged in fund raising.
300551999,Acxiom US Charities and Causes > Likely Participation > Served on a Charitable or Other Board of Directors during Past Year (Financial),Acxiom US,Propensity ranking designed to likely identify someone in the household who has served on a charitable or other board of directors during past year
300433799,Acxiom US Charities and Causes > Likely Participation > Worked 10 or More Hours a Month for a Non-political Charitable Organization during Past Year,Acxiom US,Propensity ranking designed to likely identify someone in the household who has worked 10 or more hours a month for a non-political charitable organization during past year.
14031,Acxiom US Charities and Causes > Likely Volunteer,Acxiom US, 
300510599,Acxiom US Charities and Causes > Likely Volunteer > Charitable Organization,Acxiom US,Propensity that someone in households likelihood to have volunteered for a charitable organization in the past year.
10930,Acxiom US CPG,Acxiom US,Household specific information about Consumer Packaged Goods.
399089500,Acxiom US CPG > Alcoholic Drinks,Acxiom US, 
399089600,Acxiom US CPG > Alcoholic Drinks > Beer Brand,Acxiom US, 
300426799,Acxiom US CPG > Alcoholic Drinks > Beer Brand > Amstel Light for age 21+ > Likely,Acxiom US,This element ranks the likelihood that someone 21 years or older who drinks or has served Amstel Light during an average month.
300426899,Acxiom US CPG > Alcoholic Drinks > Beer Brand > Bass for age 21+ > Likely,Acxiom US,This element ranks the likelihood that someone 21 years or older who drinks or has served Bass during an average month.
300426999,Acxiom US CPG > Alcoholic Drinks > Beer Brand > Becks for age 21+ > Likely,Acxiom US,This element ranks the likelihood that someone 21 years or older who drinks or has served Becks during an average month.
300427099,Acxiom US CPG > Alcoholic Drinks > Beer Brand > BudLight for age 21+ > Likely,Acxiom US,This element ranks the likelihood that someone 21 years or older who drinks or has served Bud Light during an average month.
300427198,Acxiom US CPG > Alcoholic Drinks > Beer Brand > Budweiser for age 21+ > Likely,Acxiom US,This element ranks the likelihood that someone 21 years or older who drinks or has served Budweiser during an average month.
300427299,Acxiom US CPG > Alcoholic Drinks > Beer Brand > Any Budweiser for age 21+ > Likely,Acxiom US,This element ranks the likelihood that someone 21 years or older who drinks or has served any Budweiser during an average month.
300427399,Acxiom US CPG > Alcoholic Drinks > Beer Brand > Coors for age 21+ > Likely,Acxiom US,This element ranks the likelihood that someone 21 years or older who drinks or has served Coors during an average month.
300427499,Acxiom US CPG > Alcoholic Drinks > Beer Brand > Coors Light for age 21+ > Likely,Acxiom US,This element ranks the likelihood that someone 21 years or older who drinks or has served Coors Light during an average month.
300427599,Acxiom US CPG > Alcoholic Drinks > Beer Brand > Any Coors for age 21+ > Likely,Acxiom US,This element ranks the likelihood that someone 21 years or older who drinks or has served any Coors during an average month.
300427699,Acxiom US CPG > Alcoholic Drinks > Beer Brand > Corona for age 21+ > Likely,Acxiom US,This element ranks the likelihood that someone 21 years or older who drinks or has served Corona during an average month.
300427799,Acxiom US CPG > Alcoholic Drinks > Beer Brand > Craft Beer for age 21+ > Likely,Acxiom US,This element ranks the likelihood that someone 21 years or older who drinks or has served Craft Beer during an average month.
300427899,Acxiom US CPG > Alcoholic Drinks > Beer Brand > Dogfish Head for age 21+ > Likely,Acxiom US,This element ranks the likelihood that someone 21 years or older who drinks or has served Dogfish Head during an average month.
300427999,Acxiom US CPG > Alcoholic Drinks > Beer Brand > Dos Equis for age 21+ > Likely,Acxiom US,This element ranks the likelihood that someone 21 years or older who drinks or has served Dos Equis during an average month.
300428099,Acxiom US CPG > Alcoholic Drinks > Beer Brand > Guinness for age 21+ > Likely,Acxiom US,This element ranks the likelihood that someone 21 years or older who drinks or has served Guinness during an average month.
300428199,Acxiom US CPG > Alcoholic Drinks > Beer Brand > Heineken for age 21+ > Likely,Acxiom US,This element ranks the likelihood that someone 21 years or older who drinks or has served Heineken during an average month.
300428299,Acxiom US CPG > Alcoholic Drinks > Beer Brand > Heineken Light for age 21+ > Likely,Acxiom US,This element ranks the likelihood that someone 21 years or older who drinks or has served Heineken Light during an average month.
300428399,Acxiom US CPG > Alcoholic Drinks > Beer Brand > Any Heineken for age 21+ > Likely,Acxiom US,This element ranks the likelihood that someone 21 years or older who drinks or has served any Heineken during an average month.
300428499,Acxiom US CPG > Alcoholic Drinks > Beer Brand > Killians Irish for age 21+ > Likely,Acxiom US,This element ranks the likelihood that someone 21 years or older who drinks or has served Killians Irish Red during an average month.
300428599,Acxiom US CPG > Alcoholic Drinks > Beer Brand > Labatt Blue for age 21+ > Likely,Acxiom US,This element ranks the likelihood that someone 21 years or older who drinks or has served Labatt Blue during an average month.
300428899,Acxiom US CPG > Alcoholic Drinks > Beer Brand > Miller Lite for age 21+ > Likely,Acxiom US,This element ranks the likelihood that someone 21 years or older who drinks or has served Miller Lite during an average month.
300428999,Acxiom US CPG > Alcoholic Drinks > Beer Brand > Any Miller Beer for age 21+ > Likely,Acxiom US,This element ranks the likelihood that someone 21 years or older who drinks or has served Any Miller during an average month.
300429099,Acxiom US CPG > Alcoholic Drinks > Beer Brand > Newcastle for age 21+ > Likely,Acxiom US,This element ranks the likelihood that someone 21 years or older who drinks or has served Newcastle during an average month.
300429199,Acxiom US CPG > Alcoholic Drinks > Beer Brand > Pabst Blue Ribbon for age 21+ > Likely,Acxiom US,This element ranks the likelihood that someone 21 years or older who drinks or has served Pabst Blue Ribbon during an average month.
300429299,Acxiom US CPG > Alcoholic Drinks > Beer Brand > Sam Adams for age 21+ > Likely,Acxiom US,This element ranks the likelihood that someone 21 years or older who drinks or has served Sam Adams during an average month.
300429399,Acxiom US CPG > Alcoholic Drinks > Beer Brand > Sierra Nevada for age 21+ > Likely,Acxiom US,This element ranks the likelihood that someone 21 years or older who drinks or has served Sierra Nevada during an average month.
300429499,Acxiom US CPG > Alcoholic Drinks > Beer Brand > Stella Artois for age 21+ > Likely,Acxiom US,This element ranks the likelihood that someone 21 years or older who drinks or has served Stella Artois during an average month.
300429599,Acxiom US CPG > Alcoholic Drinks > Beer Brand > Yuengling Black for age 21+ > Likely,Acxiom US,This element ranks the likelihood that someone 21 years or older who drinks or has served Yuengling Black Tan during an average month.
399089800,Acxiom US CPG > Alcoholic Drinks > Gin Brand,Acxiom US,
300173299,Acxiom US CPG > Alcoholic Drinks > Gin Brand > Beefeater for age 21+ > Likely,Acxiom US,Propensity of someone in the households likelihood that someone 21 years or older to purchase Beefeater.
300173399,Acxiom US CPG > Alcoholic Drinks > Gin Brand > Tanqueray 10 for age 21+ > Likely,Acxiom US,Propensity of someone in the households likelihood that someone 21 years or older to purchase Tanqueray 10.
300173499,Acxiom US CPG > Alcoholic Drinks > Gin Brand > Tullamore Dew for age 21+ > Likely,Acxiom US,Propensity of someone in the households likelihood that someone 21 years or older to purchase Tullamore Dew.
300192799,Acxiom US CPG > Alcoholic Drinks > Gin Brand > Bombay for age 21+ > Likely,Acxiom US,Propensity of someone in the households likelihood that someone 21 years or older to purchase Bombay.
300192999,Acxiom US CPG > Alcoholic Drinks > Gin Brand > Bombay Sapphire for age 21+ > Likely,Acxiom US,Propensity of someone in the households likelihood that someone 21 years or older to purchase Bombay Sapphire.
300193199,Acxiom US CPG > Alcoholic Drinks > Gin Brand > Gilbeys for age 21+ > Likely,Acxiom US,Propensity of someone in the households likelihood that someone 21 years or older to purchase Gilbeys.
300193399,Acxiom US CPG > Alcoholic Drinks > Gin Brand > Gordons Gin for age 21+ > Likely,Acxiom US,Propensity of someone in the households likelihood that someone 21 years or older to purchase Gordons Gin.
300193599,Acxiom US CPG > Alcoholic Drinks > Gin Brand > Seagrams Gin for age 21+ > Likely,Acxiom US,Propensity of someone in the households likelihood that someone 21 years or older to purchase Seagrams Gin.
300193799,Acxiom US CPG > Alcoholic Drinks > Gin Brand > Tanqueray for age 21+ > Likely,Acxiom US,Propensity of someone in the households likelihood that someone 21 years or older to purchase Tanqueray.
300194099,Acxiom US CPG > Alcoholic Drinks > Gin Brand > Unspecified Gin Brand at Bar/Restaurant for age 21+ > Likely,Acxiom US,Propensity of someone in the households likelihood that someone 21 years or older to purchase an unspecified gin brand at bar/restaurant.
300194299,Acxiom US CPG > Alcoholic Drinks > Gin Brand > Other Gin for age 21+ > Likely,Acxiom US,Propensity of someone in the households likelihood that someone 21 years or older to purchase other gin.
399089900,Acxiom US CPG > Alcoholic Drinks > Liquor Type,Acxiom US,
300192399,Acxiom US CPG > Alcoholic Drinks > Liquor Type > Wines (Financial) for age 21+ > Likely,Acxiom US,Propensity of someone in the households likelihood that someone 21 years or older to purchase any wines.
300192499,Acxiom US CPG > Alcoholic Drinks > Liquor Type > Whisky for age 21+ > Likely,Acxiom US,Propensity of someone in the households likelihood that someone 21 years or older to purchase any whiskey.
300192599,Acxiom US CPG > Alcoholic Drinks > Liquor Type > Dinner/Table Wine (Financial) for age 21+ > Likely,Acxiom US,Propensity of someone in the households likelihood to purchase that someone 21 years or older any dinner/table wine.
399090100,Acxiom US CPG > Alcoholic Drinks > Rum Brand,Acxiom US,
300194899,Acxiom US CPG > Alcoholic Drinks > Rum Brand > Appleton Estate for age 21+ > Likely,Acxiom US,Propensity of someone in the households likelihood that someone 21 years or older to purchase Appleton Estate.
300194999,Acxiom US CPG > Alcoholic Drinks > Rum Brand > Bacardi Big Apple for age 21+ > Likely,Acxiom US,Propensity of someone in the households likelihood that someone 21 years or older to purchase Bacardi Big Apple.
300195199,Acxiom US CPG > Alcoholic Drinks > Rum Brand > Bacardi Light/Regular/Superior for age 21+ > Likely,Acxiom US,Propensity of someone in the households likelihood that someone 21 years or older to purchase Bacardi Light/Regular/Superior.
300195299,Acxiom US CPG > Alcoholic Drinks > Rum Brand > Bacardi Limón for age 21+ > Likely,Acxiom US,Propensity of someone in the households likelihood that someone 21 years or older to purchase Bacardi Limón.
300195499,Acxiom US CPG > Alcoholic Drinks > Rum Brand > Bacardi Razz for age 21+ > Likely,Acxiom US,Propensity of someone in the households likelihood that someone 21 years or older to purchase Bacardi Razz.
300195599,Acxiom US CPG > Alcoholic Drinks > Rum Brand > Other Bacardi for age 21+ > Likely,Acxiom US,Propensity of someone in the households likelihood that someone 21 years or older to purchase other Bacardi.
300195699,Acxiom US CPG > Alcoholic Drinks > Rum Brand > Capt Morgan Parrot Bay for age 21+ > Likely,Acxiom US,Propensity of someone in the households likelihood that someone 21 years or older to purchase Captain Morgan Parrot Bay.
300195799,Acxiom US CPG > Alcoholic Drinks > Rum Brand > Capt Morgan Spiced for age 21+ > Likely,Acxiom US,Propensity of someone in the households likelihood that someone 21 years or older to purchase Captain Morgan Spiced.
300195899,Acxiom US CPG > Alcoholic Drinks > Rum Brand > Other Capt Morgan for age 21+ > Likely,Acxiom US,Propensity of someone in the households likelihood that someone 21 years or older to purchase other Capt Morgan.
300195999,Acxiom US CPG > Alcoholic Drinks > Rum Brand > Cruzan for age 21+ > Likely,Acxiom US,Propensity of someone in the households likelihood that someone 21 years or older to purchase Cruzan.
300196099,Acxiom US CPG > Alcoholic Drinks > Rum Brand > Malibu for age 21+ > Likely,Acxiom US,Propensity of someone in the households likelihood that someone 21 years or older to purchase Malibu.
300196199,Acxiom US CPG > Alcoholic Drinks > Rum Brand > Myers for age 21+ > Likely,Acxiom US,Propensity of someone in the households likelihood that someone 21 years or older to purchase Myers.
300196299,Acxiom US CPG > Alcoholic Drinks > Rum Brand > Unspecified Rum Brand at Bar/Restaurant for age 21+ > Likely,Acxiom US,Propensity of someone in the households likelihood that someone 21 years or older to purchase unspecified rum brand at bar/restaurant.
300196399,Acxiom US CPG > Alcoholic Drinks > Rum Brand > Other Rum for age 21+ > Likely,Acxiom US,Propensity of someone in the households likelihood that someone 21 years or older to purchase other Rum.
399090500,Acxiom US CPG > Alcoholic Drinks > Vodka Brand,Acxiom US,
300196799,Acxiom US CPG > Alcoholic Drinks > Vodka Brand > Absolut for age 21+ > Likely,Acxiom US,Propensity of someone in the households likelihood that someone 21 years or older to purchase Absolut.
300196899,Acxiom US CPG > Alcoholic Drinks > Vodka Brand > Absolut Citron for age 21+ > Likely,Acxiom US,Propensity of someone in the households likelihood that someone 21 years or older to purchase Absolut Citron.
300196999,Acxiom US CPG > Alcoholic Drinks > Vodka Brand > Absolut Mandrin for age 21+ > Likely,Acxiom US,Propensity of someone in the households likelihood that someone 21 years or older to purchase Absolut Mandrin.
300197099,Acxiom US CPG > Alcoholic Drinks > Vodka Brand > Other Absolut for age 21+ > Likely,Acxiom US,Propensity of someone in the households likelihood that someone 21 years or older to purchase other Absolut.
300197199,Acxiom US CPG > Alcoholic Drinks > Vodka Brand > Belvedere for age 21+ > Likely,Acxiom US,Propensity of someone in the households likelihood that someone 21 years or older to purchase Belvedere.
300197299,Acxiom US CPG > Alcoholic Drinks > Vodka Brand > Burnetts for age 21+ > Likely,Acxiom US,Propensity of someone in the households likelihood that someone 21 years or older to purchase Burnetts.
300197399,Acxiom US CPG > Alcoholic Drinks > Vodka Brand > Cîroc for age 21+ > Likely,Acxiom US,Propensity of someone in the households likelihood that someone 21 years or older to purchase Cîroc.
300197499,Acxiom US CPG > Alcoholic Drinks > Vodka Brand > Effen for age 21+ > Likely,Acxiom US,Propensity of someone in the households likelihood that someone 21 years or older to purchase Effen.
300197599,Acxiom US CPG > Alcoholic Drinks > Vodka Brand > Finlandia for age 21+ > Likely,Acxiom US,Propensity of someone in the households likelihood that someone 21 years or older to purchase Finlandia.
300197699,Acxiom US CPG > Alcoholic Drinks > Vodka Brand > Gordons Vodka for age 21+ > Likely,Acxiom US,Propensity of someone in the households likelihood that someone 21 years or older to purchase Gordons Vodka.
300197799,Acxiom US CPG > Alcoholic Drinks > Vodka Brand > Grey Goose for age 21+ > Likely,Acxiom US,Propensity of someone in the households likelihood that someone 21 years or older to purchase Grey Goose.
300197899,Acxiom US CPG > Alcoholic Drinks > Vodka Brand > Grey Goose Flavored for age 21+ > Likely,Acxiom US,Propensity of someone in the households likelihood that someone 21 years or older to purchase Grey Goose flavored.
300197999,Acxiom US CPG > Alcoholic Drinks > Vodka Brand > Ketel One for age 21+ > Likely,Acxiom US,Propensity of someone in the households likelihood that someone 21 years or older to purchase Ketel One.
300198099,Acxiom US CPG > Alcoholic Drinks > Vodka Brand > Popov (Financial) for age 21+ > Likely,Acxiom US,Propensity of someone in the households likelihood that someone 21 years or older to purchase Popov.
300198199,Acxiom US CPG > Alcoholic Drinks > Vodka Brand > Seagrams Vodka (Financial) for age 21+ > Likely,Acxiom US,Propensity of someone in the households likelihood that someone 21 years or older to purchase Seagrams Vodka.
